0 0e4, 1 142, 2 0c5, 4 0a6, 6 074, 8 034, 10 04f, 12 0ae, 14 120, 16 184, 18 1ec, 20 211, 22 24b, 24 24f, 26 1f6, 28 237, 30 225, 32 216, 34 207
0 0c7, 1 0f2, 2 0fe, 4 0b8, 6 06e, 8 05d, 10 08b, 12 0bd, 14 0f6, 16 110, 18 115, 20 10c, 22 101, 24 0fc, 26 0e9, 28 0fb, 30 0fd, 32 0ff, 34 109
0 0e7, 1 153, 2 0df, 4 0b0, 6 066, 8 05d, 10 0a3, 12 0d9, 14 13f, 16 17a, 18 192, 20 18b, 22 19d, 24 19e, 26 17f, 28 1a2, 30 1a2, 32 1a0, 34 19a
0 12d, 1 14c, 2 162, 4 0f3, 6 092, 8 036, 10 03a, 12 08e, 14 10a, 16 177, 18 1e4, 20 1fc, 22 248, 24 260, 26 213, 28 258, 30 252, 32 248, 34 23b
0 142, 1 15c, 2 095, 4 08f, 6 086, 8 061, 10 071, 12 09d, 14 0eb, 16 155, 18 1d7, 20 206, 22 25a, 24 27b, 26 22b, 28 272, 30 26c, 32 26b, 34 26a
0 134, 1 19f, 2 0a4, 4 087, 6 06f, 8 067, 10 0a9, 12 0f9, 14 169, 16 1cc, 18 224, 20 222, 22 267, 24 27b, 26 239, 28 270, 30 25e, 32 241, 34 208
0 0d0, 1 153, 2 072, 4 055, 6 031, 8 023, 10 036, 12 0ac, 14 130, 16 197, 18 21c, 20 252, 22 288, 24 274, 26 1f1, 28 228, 30 1f4, 32 1ca, 34 1a9
0 006, 1 006, 2 006, 4 006, 6 006, 8 006, 10 006, 12 006, 14 006, 16 007, 18 007, 20 008, 22 008, 24 007, 26 006, 28 006, 30 006, 32 005, 34 006
0 006, 1 006, 2 006, 4 006, 6 006, 8 006, 10 006, 12 007, 14 009, 16 00a, 18 00a, 20 008, 22 008, 24 00a, 26 00a, 28 00a, 30 008, 32 008, 34 00a
0 005, 1 005, 2 007, 4 009, 6 004, 8 004, 10 006, 12 005, 14 005, 16 006, 18 006, 20 007, 22 008, 24 009, 26 009, 28 009, 30 008, 32 00a, 34 00a
0 009, 1 009, 2 00e, 4 00d, 6 00c, 8 00b, 10 00c, 12 00a, 14 00c, 16 00d, 18 00b, 20 009, 22 009, 24 009, 26 009, 28 009, 30 00a, 32 00b, 34 00a
0 008, 1 007, 2 00b, 4 007, 6 008, 8 007, 10 007, 12 006, 14 008, 16 009, 18 009, 20 009, 22 009, 24 009, 26 009, 28 00a, 30 008, 32 006, 34 007
0 006, 1 007, 2 007, 4 007, 6 006, 8 008, 10 007, 12 00a, 14 00c, 16 00e, 18 010, 20 00f, 22 00e, 24 00b, 26 009, 28 008, 30 00a, 32 00f, 34 011
0 00b, 1 00a, 2 00a, 4 00b, 6 00b, 8 00b, 10 00c, 12 00b, 14 00b, 16 00c, 18 00b, 20 00a, 22 006, 24 008, 26 008, 28 008, 30 00b, 32 00e, 34 00c
0 00a, 1 009, 2 00c, 4 00c, 6 00c, 8 009, 10 009, 12 00c, 14 00f, 16 00e, 18 00d, 20 009, 22 008, 24 00a, 26 008, 28 008, 30 00a, 32 009, 34 009
0 009, 1 008, 2 007, 4 008, 6 007, 8 009, 10 008, 12 00a, 14 008, 16 007, 18 008, 20 008, 22 008, 24 007, 26 006, 28 008, 30 00d, 32 010, 34 010
0 00f, 1 00f, 2 010, 4 00f, 6 00e, 8 00f, 10 010, 12 00f, 14 00e, 16 00c, 18 010, 20 00d, 22 012, 24 010, 26 00e, 28 00d, 30 00d, 32 00d, 34 00e
0 007, 1 007, 2 00b, 4 00b, 6 008, 8 006, 10 008, 12 008, 14 008, 16 008, 18 00b, 20 00d, 22 00d, 24 008, 26 005, 28 008, 30 00c, 32 00c, 34 00c
0 009, 1 008, 2 00e, 4 00e, 6 00d, 8 00d, 10 00e, 12 00c, 14 009, 16 009, 18 009, 20 009, 22 008, 24 007, 26 009, 28 008, 30 008, 32 008, 34 008
0 003, 1 002, 2 005, 4 006, 6 008, 8 005, 10 007, 12 005, 14 009, 16 007, 18 007, 20 008, 22 006, 24 005, 26 003, 28 004, 30 005, 32 008, 34 009
0 00b, 1 00b, 2 00b, 4 00b, 6 00b, 8 00b, 10 00b, 12 00b, 14 00a, 16 009, 18 00a, 20 008, 22 007, 24 009, 26 00b, 28 00c, 30 00d, 32 00d, 34 00c
0 00c, 1 00c, 2 00c, 4 00c, 6 00b, 8 00b, 10 00a, 12 00c, 14 00e, 16 00e, 18 00d, 20 00c, 22 00c, 24 00c, 26 00b, 28 00c, 30 00b, 32 00b, 34 008
0 00a, 1 00a, 2 00b, 4 00a, 6 00a, 8 00a, 10 00d, 12 009, 14 008, 16 008, 18 008, 20 005, 22 008, 24 00c, 26 00a, 28 00a, 30 00a, 32 00b, 34 00b
0 010, 1 010, 2 00e, 4 00f, 6 010, 8 00f, 10 00e, 12 00e, 14 00f, 16 011, 18 014, 20 017, 22 017, 24 018, 26 016, 28 017, 30 014, 32 012, 34 00f
0 010, 1 00c, 2 015, 4 013, 6 011, 8 010, 10 00f, 12 00d, 14 00f, 16 010, 18 00d, 20 008, 22 008, 24 00b, 26 00e, 28 00d, 30 00f, 32 00f, 34 00f
0 007, 1 009, 2 00e, 4 00d, 6 009, 8 009, 10 009, 12 00c, 14 00c, 16 00a, 18 008, 20 009, 22 00a, 24 007, 26 009, 28 008, 30 00a, 32 00d, 34 00d
0 00b, 1 00c, 2 00e, 4 00d, 6 00e, 8 011, 10 013, 12 017, 14 01a, 16 018, 18 019, 20 017, 22 015, 24 014, 26 011, 28 010, 30 00d, 32 00b, 34 00b
0 008, 1 009, 2 00c, 4 00d, 6 00c, 8 007, 10 007, 12 008, 14 006, 16 00a, 18 00f, 20 00e, 22 012, 24 00d, 26 008, 28 00a, 30 007, 32 00a, 34 00b
0 009, 1 00b, 2 007, 4 008, 6 006, 8 008, 10 00c, 12 00b, 14 00c, 16 00c, 18 00b, 20 00a, 22 00a, 24 00c, 26 00e, 28 00d, 30 00e, 32 00c, 34 00a
0 008, 1 006, 2 009, 4 00b, 6 00c, 8 00f, 10 010, 12 00e, 14 00b, 16 00b, 18 00a, 20 009, 22 007, 24 006, 26 009, 28 007, 30 007, 32 00a, 34 008
0 009, 1 008, 2 00b, 4 009, 6 00c, 8 00a, 10 00c, 12 008, 14 009, 16 009, 18 00c, 20 00d, 22 00c, 24 00a, 26 009, 28 009, 30 009, 32 008, 34 008
0 007, 1 007, 2 006, 4 004, 6 008, 8 007, 10 009, 12 00a, 14 008, 16 009, 18 007, 20 007, 22 008, 24 00a, 26 00b, 28 00a, 30 00a, 32 00a, 34 00d
0 00a, 1 00a, 2 009, 4 008, 6 009, 8 008, 10 006, 12 008, 14 00b, 16 00e, 18 00d, 20 00f, 22 010, 24 010, 26 00f, 28 00e, 30 00b, 32 00c, 34 00e
0 008, 1 004, 2 005, 4 006, 6 007, 8 006, 10 007, 12 006, 14 004, 16 006, 18 007, 20 008, 22 008, 24 006, 26 007, 28 007, 30 007, 32 009, 34 009
0 00c, 1 00d, 2 00d, 4 00d, 6 00d, 8 00d, 10 00c, 12 00d, 14 00d, 16 00d, 18 010, 20 011, 22 010, 24 010, 26 00f, 28 00f, 30 00a, 32 006, 34 006
0 006, 1 00f, 2 007, 4 00b, 6 008, 8 00a, 10 007, 12 00a, 14 00a, 16 00d, 18 00e, 20 00d, 22 00e, 24 00c, 26 009, 28 00a, 30 008, 32 008, 34 00a
0 005, 1 007, 2 009, 4 00a, 6 006, 8 006, 10 005, 12 007, 14 005, 16 00a, 18 00a, 20 005, 22 005, 24 008, 26 007, 28 008, 30 008, 32 007, 34 007
0 00c, 1 00c, 2 00a, 4 00b, 6 00c, 8 00e, 10 00f, 12 00c, 14 008, 16 00c, 18 00d, 20 00e, 22 010, 24 010, 26 010, 28 010, 30 00e, 32 00e, 34 00e
0 008, 1 006, 2 00d, 4 00b, 6 009, 8 00a, 10 00a, 12 009, 14 00a, 16 00c, 18 00b, 20 009, 22 006, 24 008, 26 007, 28 006, 30 005, 32 006, 34 007
0 008, 1 007, 2 041, 4 011, 6 007, 8 006, 10 005, 12 007, 14 009, 16 00a, 18 00a, 20 00c, 22 010, 24 00c, 26 00f, 28 00b, 30 008, 32 009, 34 00b
0 007, 1 007, 2 004, 4 002, 6 005, 8 008, 10 008, 12 007, 14 00a, 16 00c, 18 00b, 20 00a, 22 009, 24 008, 26 008, 28 009, 30 00b, 32 00a, 34 006
0 07c, 1 09b, 2 227, 4 163, 6 0d1, 8 044, 10 010, 12 038, 14 070, 16 092, 18 0a7, 20 0af, 22 0bb, 24 0bc, 26 0a5, 28 0bc, 30 0bc, 32 0bc, 34 0bc
0 066, 1 0ad, 2 103, 4 0cb, 6 089, 8 03b, 10 011, 12 03f, 14 081, 16 0a6, 18 0be, 20 0c3, 22 0d0, 24 0d1, 26 0b8, 28 0d1, 30 0d1, 32 0d1, 34 0d1
0 007, 1 007, 2 04a, 4 011, 6 00a, 8 009, 10 009, 12 00a, 14 007, 16 00a, 18 00b, 20 008, 22 009, 24 00c, 26 009, 28 009, 30 007, 32 007, 34 005
0 00b, 1 005, 2 005, 4 005, 6 006, 8 008, 10 008, 12 009, 14 009, 16 00a, 18 009, 20 007, 22 006, 24 009, 26 009, 28 00a, 30 00c, 32 008, 34 007
0 062, 1 0b6, 2 11a, 4 0d9, 6 08d, 8 038, 10 007, 12 03e, 14 089, 16 0b0, 18 0c9, 20 0cd, 22 0d5, 24 0d5, 26 0b9, 28 0d5, 30 0d6, 32 0da, 34 0dc
0 069, 1 0be, 2 11b, 4 0dc, 6 092, 8 038, 10 012, 12 048, 14 094, 16 0bd, 18 0d8, 20 0de, 22 0eb, 24 0ec, 26 0d0, 28 0ec, 30 0ec, 32 0ec, 34 0ec
0 0c0, 1 184, 2 1be, 4 111, 6 08f, 8 03f, 10 06b, 12 0b2, 14 13b, 16 19e, 18 219, 20 263, 22 2a7, 24 2ba, 26 261, 28 2af, 30 2a4, 32 296, 34 287
0 0fe, 1 1a1, 2 165, 4 109, 6 09c, 8 024, 10 057, 12 0ce, 14 175, 16 1e4, 18 25d, 20 2a2, 22 2e0, 24 2ee, 26 290, 28 2e3, 30 2dd, 32 2db, 34 2d9
0 051, 1 0ab, 2 06e, 4 051, 6 02d, 8 018, 10 025, 12 06f, 14 0bf, 16 0f2, 18 12e, 20 13a, 22 14c, 24 136, 26 0e3, 28 10a, 30 0ef, 32 0da, 34 0c4
0 05e, 1 0a1, 2 05e, 4 046, 6 02b, 8 024, 10 035, 12 065, 14 098, 16 0bd, 18 0e3, 20 0ec, 22 100, 24 0fd, 26 0d6, 28 0f0, 30 0e6, 32 0de, 34 0d8
0 129, 1 1e5, 2 1ab, 4 125, 6 0a2, 8 025, 10 063, 12 0df, 14 194, 16 224, 18 2af, 20 2f8, 22 34f, 24 36b, 26 30a, 28 369, 30 362, 32 35b, 34 354
0 190, 1 207, 2 13d, 4 10d, 6 0c7, 8 065, 10 04b, 12 0c4, 14 185, 16 229, 18 2d3, 20 32d, 22 39a, 24 3bb, 26 346, 28 3b8, 30 3b6, 32 3b5, 34 3b5
0 045, 1 07d, 2 077, 4 058, 6 035, 8 014, 10 023, 12 03a, 14 06f, 16 092, 18 0b8, 20 0c5, 22 0dc, 24 0e4, 26 0c2, 28 0e0, 30 0dc, 32 0d5, 34 0bf
0 04a, 1 073, 2 052, 4 044, 6 030, 8 020, 10 025, 12 04e, 14 079, 16 09c, 18 0c1, 20 0c2, 22 0cf, 24 0c6, 26 09b, 28 0b0, 30 0a4, 32 0a0, 34 09f
0 006, 1 006, 2 058, 4 018, 6 00b, 8 00a, 10 00a, 12 00a, 14 009, 16 008, 18 006, 20 009, 22 006, 24 00a, 26 009, 28 00a, 30 00b, 32 00c, 34 00e
0 005, 1 003, 2 005, 4 006, 6 007, 8 007, 10 006, 12 007, 14 005, 16 007, 18 009, 20 009, 22 006, 24 00a, 26 00b, 28 008, 30 009, 32 00a, 34 00c
0 093, 1 0ce, 2 310, 4 1dd, 6 111, 8 05d, 10 016, 12 052, 14 09f, 16 0ca, 18 0e9, 20 0ef, 22 0ff, 24 100, 26 0e2, 28 100, 30 100, 32 100, 34 100
0 068, 1 0c9, 2 141, 4 0fd, 6 0a8, 8 045, 10 009, 12 03e, 14 091, 16 0c7, 18 0e8, 20 0eb, 22 0ff, 24 103, 26 0e1, 28 103, 30 103, 32 103, 34 103
0 00a, 1 00a, 2 066, 4 022, 6 00d, 8 009, 10 00a, 12 009, 14 00b, 16 00a, 18 00c, 20 00e, 22 011, 24 010, 26 010, 28 00f, 30 00c, 32 00d, 34 00e
0 009, 1 006, 2 006, 4 006, 6 005, 8 007, 10 00a, 12 008, 14 004, 16 007, 18 008, 20 008, 22 00a, 24 00b, 26 00b, 28 00d, 30 00e, 32 010, 34 00f
0 061, 1 0bf, 2 143, 4 0fc, 6 0aa, 8 047, 10 00b, 12 03b, 14 08f, 16 0bf, 18 0e2, 20 0e7, 22 0fb, 24 0ff, 26 0dd, 28 0ff, 30 0ff, 32 0ff, 34 0ff
0 069, 1 0c0, 2 118, 4 0df, 6 097, 8 042, 10 00d, 12 03c, 14 085, 16 0b7, 18 0d7, 20 0dd, 22 0f1, 24 0f5, 26 0d6, 28 0f5, 30 0f5, 32 0f5, 34 0f5
0 179, 1 20b, 2 18c, 4 128, 6 0b6, 8 032, 10 060, 12 0bc, 14 18f, 16 241, 18 2ec, 20 352, 22 3be, 24 3db, 26 35d, 28 3d7, 30 3d6, 32 3d5, 34 3d4
0 1e0, 1 253, 2 0eb, 4 0be, 6 082, 8 018, 10 05b, 12 0d4, 14 1a6, 16 264, 18 332, 20 390, 22 421, 24 459, 26 3d8, 28 457, 30 453, 32 451, 34 458
0 079, 1 07d, 2 072, 4 06d, 6 058, 8 034, 10 030, 12 043, 14 06c, 16 092, 18 0af, 20 0af, 22 0be, 24 0bf, 26 0a3, 28 0b8, 30 0ba, 32 0bc, 34 0be
0 07f, 1 097, 2 043, 4 03a, 6 02f, 8 029, 10 041, 12 04c, 14 06f, 16 09d, 18 0c3, 20 0ce, 22 0f0, 24 100, 26 0e9, 28 103, 30 105, 32 106, 34 106
0 1f8, 1 251, 2 144, 4 0ef, 6 0a0, 8 03b, 10 015, 12 08e, 14 15a, 16 21d, 18 309, 20 3a6, 22 449, 24 492, 26 409, 28 4a1, 30 4af, 32 4b9, 34 4bd
0 21c, 1 25e, 2 0b1, 4 098, 6 078, 8 03c, 10 019, 12 088, 14 15c, 16 22a, 18 32c, 20 3dd, 22 47f, 24 4bc, 26 41e, 28 4b8, 30 4b3, 32 4b0, 34 4af
0 063, 1 06a, 2 061, 4 058, 6 05a, 8 035, 10 015, 12 03b, 14 06c, 16 083, 18 0b9, 20 0c8, 22 0de, 24 0f1, 26 0ce, 28 0f3, 30 0f8, 32 0fa, 34 0f9
0 056, 1 069, 2 07c, 4 070, 6 064, 8 041, 10 030, 12 045, 14 06f, 16 071, 18 08f, 20 0a7, 22 0b8, 24 0c8, 26 0ab, 28 0c9, 30 0ca, 32 0cd, 34 0d2
0 0ac, 1 08b, 2 178, 4 0c6, 6 042, 8 044, 10 088, 12 090, 14 093, 16 093, 18 093, 20 090, 22 08d, 24 08c, 26 089, 28 087, 30 089, 32 08e, 34 092
0 0c0, 1 137, 2 0e1, 4 08b, 6 02e, 8 05c, 10 09b, 12 0db, 14 12c, 16 150, 18 162, 20 166, 22 16e, 24 16f, 26 152, 28 16d, 30 16a, 32 165, 34 161
0 068, 1 0b0, 2 044, 4 047, 6 049, 8 034, 10 051, 12 05a, 14 0ba, 16 109, 18 18c, 20 1bd, 22 1d2, 24 19f, 26 0f8, 28 12c, 30 0e9, 32 0b9, 34 093
0 049, 1 065, 2 01b, 4 016, 6 00f, 8 019, 10 029, 12 03e, 14 05e, 16 078, 18 090, 20 08c, 22 09a, 24 09a, 26 084, 28 092, 30 08b, 32 086, 34 084
0 0fa, 1 1a2, 2 09e, 4 068, 6 036, 8 061, 10 0b0, 12 0f7, 14 162, 16 1c3, 18 213, 20 21b, 22 258, 24 26b, 26 231, 28 25f, 30 248, 32 220, 34 1d2
0 07a, 1 126, 2 040, 4 02b, 6 021, 8 043, 10 044, 12 0ae, 14 122, 16 174, 18 1ec, 20 21d, 22 23f, 24 219, 26 18b, 28 1aa, 30 151, 32 100, 34 0ad
0 03d, 1 046, 2 02f, 4 030, 6 035, 8 03b, 10 04c, 12 04b, 14 05d, 16 061, 18 078, 20 07d, 22 072, 24 061, 26 040, 28 048, 30 03c, 32 036, 34 02c
0 05d, 1 080, 2 03b, 4 036, 6 045, 8 056, 10 05f, 12 072, 14 086, 16 08f, 18 0a0, 20 0a2, 22 0a1, 24 09a, 26 085, 28 08a, 30 083, 32 080, 34 081
0 029, 1 036, 2 037, 4 013, 6 013, 8 02a, 10 033, 12 039, 14 03f, 16 045, 18 044, 20 03d, 22 038, 24 036, 26 032, 28 032, 30 032, 32 035, 34 033
0 046, 1 083, 2 03a, 4 02b, 6 02e, 8 049, 10 05a, 12 06d, 14 084, 16 092, 18 09c, 20 09a, 22 0a1, 24 09e, 26 091, 28 094, 30 086, 32 073, 34 058
0 02c, 1 065, 2 02d, 4 015, 6 021, 8 03b, 10 03f, 12 062, 14 080, 16 08f, 18 0a8, 20 0aa, 22 0a5, 24 094, 26 06f, 28 072, 30 056, 32 039, 34 024
0 028, 1 041, 2 01a, 4 01f, 6 02d, 8 03a, 10 03c, 12 04e, 14 05c, 16 05f, 18 06f, 20 068, 22 063, 24 056, 26 03e, 28 043, 30 038, 32 034, 34 033
0 022, 1 07b, 2 02a, 4 012, 6 01b, 8 03c, 10 048, 12 06d, 14 092, 16 0a7, 18 0c0, 20 0bd, 22 0c5, 24 0b8, 26 092, 28 097, 30 079, 32 05d, 34 035
0 030, 1 043, 2 024, 4 021, 6 028, 8 039, 10 036, 12 05a, 14 06f, 16 071, 18 073, 20 06e, 22 073, 24 065, 26 046, 28 055, 30 046, 32 036, 34 028
0 036, 1 02d, 2 02d, 4 02d, 6 02c, 8 02a, 10 02e, 12 032, 14 037, 16 035, 18 02e, 20 02f, 22 030, 24 034, 26 032, 28 03a, 30 03f, 32 042, 34 030
0 01a, 1 03c, 2 018, 4 018, 6 01d, 8 02c, 10 031, 12 041, 14 056, 16 065, 18 078, 20 077, 22 074, 24 063, 26 04e, 28 047, 30 032, 32 020, 34 015
0 03c, 1 073, 2 067, 4 030, 6 013, 8 027, 10 038, 12 067, 14 092, 16 0ad, 18 0c7, 20 0c1, 22 0c4, 24 0af, 26 07e, 28 094, 30 08a, 32 07c, 34 061
0 061, 1 0af, 2 055, 4 047, 6 056, 8 077, 10 07f, 12 0a7, 14 0ce, 16 0e3, 18 0ff, 20 0fa, 22 0f6, 24 0e3, 26 0ba, 28 0b8, 30 093, 32 071, 34 046
0 03b, 1 088, 2 042, 4 018, 6 011, 8 034, 10 040, 12 06c, 14 092, 16 0a7, 18 0c5, 20 0c8, 22 0cc, 24 0c0, 26 09c, 28 0a7, 30 090, 32 076, 34 04b
0 02d, 1 021, 2 03b, 4 031, 6 029, 8 02b, 10 022, 12 047, 14 058, 16 058, 18 06c, 20 064, 22 06b, 24 05c, 26 042, 28 04e, 30 040, 32 040, 34 04c
0 087, 1 0c6, 2 06f, 4 059, 6 064, 8 07f, 10 082, 12 0bc, 14 0ec, 16 105, 18 11e, 20 11e, 22 11d, 24 107, 26 0d2, 28 0e4, 30 0d0, 32 0bf, 34 0a9
0 087, 1 0bb, 2 071, 4 05c, 6 047, 8 046, 10 054, 12 07a, 14 0b0, 16 0dd, 18 108, 20 11a, 22 132, 24 132, 26 109, 28 120, 30 114, 32 108, 34 0f8
0 08d, 1 08d, 2 066, 4 04f, 6 039, 8 046, 10 04c, 12 059, 14 051, 16 059, 18 06f, 20 08f, 22 0b6, 24 0d8, 26 0e1, 28 104, 30 12a, 32 147, 34 16d
0 0d2, 1 118, 2 0be, 4 0a6, 6 081, 8 050, 10 036, 12 075, 14 0b3, 16 0ea, 18 125, 20 13e, 22 173, 24 198, 26 189, 28 1b0, 30 1ba, 32 1c5, 34 1cd
0 040, 1 051, 2 03f, 4 022, 6 010, 8 01e, 10 031, 12 037, 14 04c, 16 055, 18 059, 20 058, 22 059, 24 060, 26 060, 28 069, 30 06f, 32 06f, 34 060
0 02a, 1 068, 2 01c, 4 01b, 6 01e, 8 031, 10 039, 12 058, 14 074, 16 087, 18 0a3, 20 0a4, 22 0a7, 24 098, 26 077, 28 078, 30 05c, 32 045, 34 02f
0 012, 1 01c, 2 015, 4 015, 6 012, 8 018, 10 01f, 12 01e, 14 021, 16 021, 18 021, 20 01e, 22 021, 24 01e, 26 01e, 28 01b, 30 016, 32 011, 34 012
0 019, 1 01a, 2 01f, 4 01c, 6 01c, 8 01f, 10 020, 12 026, 14 027, 16 025, 18 024, 20 021, 22 022, 24 01c, 26 019, 28 01b, 30 01b, 32 01c, 34 020
0 027, 1 042, 2 023, 4 01d, 6 022, 8 029, 10 02d, 12 03d, 14 04e, 16 056, 18 060, 20 05e, 22 062, 24 05d, 26 04d, 28 052, 30 043, 32 034, 34 02e
0 027, 1 02e, 2 013, 4 014, 6 017, 8 019, 10 01c, 12 025, 14 02f, 16 034, 18 03e, 20 03f, 22 040, 24 03e, 26 032, 28 03e, 30 041, 32 045, 34 04a
0 038, 1 04f, 2 043, 4 02e, 6 01a, 8 029, 10 036, 12 045, 14 050, 16 051, 18 053, 20 05a, 22 060, 24 067, 26 068, 28 06e, 30 06f, 32 070, 34 072
0 08e, 1 0ba, 2 089, 4 076, 6 063, 8 060, 10 070, 12 08a, 14 0ad, 16 0c6, 18 0da, 20 0db, 22 0eb, 24 0f1, 26 0e1, 28 0f4, 30 0f6, 32 0f7, 34 0f7
0 02c, 1 023, 2 048, 4 030, 6 023, 8 02a, 10 02c, 12 02d, 14 02c, 16 026, 18 031, 20 032, 22 036, 24 035, 26 02e, 28 030, 30 02a, 32 030, 34 028
0 033, 1 03a, 2 025, 4 025, 6 032, 8 03a, 10 042, 12 03d, 14 03b, 16 03f, 18 047, 20 03f, 22 041, 24 041, 26 042, 28 042, 30 043, 32 03e, 34 02d
0 031, 1 068, 2 01b, 4 03a, 6 05c, 8 073, 10 084, 12 07e, 14 085, 16 081, 18 06c, 20 066, 22 061, 24 055, 26 054, 28 04b, 30 036, 32 01e, 34 00c
0 011, 1 01a, 2 00f, 4 00d, 6 00f, 8 019, 10 019, 12 022, 14 02c, 16 02e, 18 031, 20 02d, 22 029, 24 021, 26 01a, 28 01a, 30 015, 32 012, 34 014
0 028, 1 017, 2 031, 4 02e, 6 029, 8 027, 10 029, 12 02a, 14 032, 16 030, 18 030, 20 025, 22 031, 24 038, 26 02c, 28 039, 30 038, 32 02b, 34 023
0 030, 1 02a, 2 025, 4 024, 6 025, 8 01e, 10 01d, 12 01c, 14 023, 16 02d, 18 03a, 20 03c, 22 03f, 24 03f, 26 035, 28 040, 30 045, 32 051, 34 05b
0 04e, 1 052, 2 067, 4 06c, 6 070, 8 073, 10 06c, 12 077, 14 075, 16 06a, 18 069, 20 05e, 22 04e, 24 03d, 26 032, 28 02d, 30 031, 32 036, 34 02e
0 047, 1 092, 2 020, 4 018, 6 03c, 8 062, 10 075, 12 094, 14 0b1, 16 0be, 18 0c9, 20 0c5, 22 0bf, 24 0b0, 26 09b, 28 09b, 30 087, 32 079, 34 06e
0 00c, 1 028, 2 012, 4 019, 6 021, 8 02e, 10 02d, 12 03a, 14 045, 16 048, 18 049, 20 042, 22 03b, 24 02b, 26 01c, 28 01a, 30 013, 32 00b, 34 016
0 01b, 1 032, 2 02e, 4 030, 6 033, 8 035, 10 034, 12 034, 14 036, 16 032, 18 035, 20 035, 22 031, 24 02a, 26 027, 28 01b, 30 012, 32 019, 34 04b
0 00e, 1 012, 2 00d, 4 00c, 6 00b, 8 00a, 10 00c, 12 00f, 14 017, 16 01b, 18 020, 20 01d, 22 01d, 24 018, 26 014, 28 015, 30 016, 32 017, 34 024
0 039, 1 033, 2 03a, 4 03c, 6 041, 8 041, 10 038, 12 039, 14 036, 16 03a, 18 039, 20 033, 22 02f, 24 03d, 26 049, 28 04b, 30 054, 32 05d, 34 073
0 038, 1 031, 2 072, 4 053, 6 04e, 8 05e, 10 04f, 12 068, 14 06e, 16 06b, 18 069, 20 059, 22 04f, 24 04d, 26 048, 28 056, 30 063, 32 071, 34 08a
0 090, 1 0a7, 2 08d, 4 07c, 6 068, 8 05f, 10 061, 12 06a, 14 082, 16 0a0, 18 0be, 20 0c8, 22 0dc, 24 0ed, 26 0e3, 28 0f8, 30 100, 32 109, 34 113
0 036, 1 06c, 2 032, 4 02a, 6 025, 8 02e, 10 041, 12 057, 14 07d, 16 097, 18 0b0, 20 0a8, 22 0b6, 24 0b6, 26 09e, 28 0a0, 30 07f, 32 05b, 34 03c
0 012, 1 027, 2 01e, 4 01c, 6 01a, 8 01b, 10 01e, 12 033, 14 04d, 16 059, 18 06b, 20 065, 22 05d, 24 045, 26 018, 28 027, 30 01e, 32 01b, 34 019
0 04c, 1 089, 2 077, 4 045, 6 021, 8 034, 10 04d, 12 064, 14 085, 16 092, 18 09e, 20 0a0, 22 0aa, 24 0ad, 26 0a5, 28 0ac, 30 0aa, 32 0a2, 34 093
0 08c, 1 0db, 2 05e, 4 03f, 6 026, 8 05b, 10 07a, 12 0a8, 14 0e7, 16 111, 18 136, 20 13a, 22 14b, 24 144, 26 11e, 28 133, 30 120, 32 10b, 34 0f5
0 02e, 1 03f, 2 0bd, 4 063, 6 044, 8 034, 10 02d, 12 04d, 14 064, 16 070, 18 089, 20 08a, 22 083, 24 070, 26 04b, 28 04c, 30 030, 32 027, 34 037
0 08d, 1 0a3, 2 0a7, 4 094, 6 07d, 8 071, 10 06c, 12 092, 14 0b3, 16 0b2, 18 0ac, 20 0a8, 22 0a5, 24 0a4, 26 0a2, 28 0ac, 30 0b1, 32 0b4, 34 0b0
0 077, 1 0c7, 2 0a8, 4 054, 6 034, 8 026, 10 038, 12 061, 14 0a3, 16 0dc, 18 11c, 20 141, 22 161, 24 164, 26 130, 28 14f, 30 134, 32 113, 34 0dc
0 027, 1 07e, 2 06c, 4 052, 6 033, 8 026, 10 02b, 12 05e, 14 09f, 16 0c8, 18 0fb, 20 0fe, 22 105, 24 0e7, 26 09b, 28 0b6, 30 097, 32 084, 34 079
0 081, 1 0d9, 2 113, 4 0df, 6 09a, 8 048, 10 017, 12 05d, 14 0a2, 16 0cb, 18 0e1, 20 0df, 22 0f1, 24 0ff, 26 0f1, 28 110, 30 11d, 32 124, 34 120
0 04b, 1 0b4, 2 0f8, 4 0c5, 6 080, 8 043, 10 04d, 12 065, 14 0b3, 16 0ed, 18 116, 20 112, 22 129, 24 129, 26 0fc, 28 122, 30 11d, 32 11b, 34 119
0 089, 1 0f8, 2 061, 4 042, 6 01d, 8 025, 10 04f, 12 082, 14 0d2, 16 117, 18 159, 20 174, 22 19e, 24 1a5, 26 172, 28 18a, 30 162, 32 132, 34 0f0
0 018, 1 041, 2 070, 4 065, 6 053, 8 039, 10 039, 12 043, 14 060, 16 07b, 18 0ad, 20 0b3, 22 0be, 24 0a5, 26 05e, 28 07f, 30 069, 32 05d, 34 057
0 038, 1 031, 2 03e, 4 03c, 6 03b, 8 038, 10 039, 12 035, 14 037, 16 032, 18 036, 20 035, 22 032, 24 030, 26 032, 28 032, 30 032, 32 02c, 34 020
0 01b, 1 032, 2 017, 4 016, 6 01b, 8 025, 10 025, 12 033, 14 03f, 16 042, 18 04c, 20 04a, 22 047, 24 03c, 26 02a, 28 02c, 30 023, 32 01e, 34 01d
