0 03c, 1 02a, 2 065, 4 05e, 6 053, 8 046, 10 036, 12 033, 14 026, 16 01b, 18 020, 20 02b, 22 044, 24 05e, 26 064, 28 083, 30 0aa, 32 0db, 34 11e
0 067, 1 047, 2 0d3, 4 0cb, 6 0c0, 8 0b1, 10 08e, 12 093, 14 06d, 16 052, 18 05e, 20 07b, 22 094, 24 0b2, 26 0c9, 28 0e7, 30 108, 32 121, 34 133
0 01a, 1 026, 2 026, 4 01e, 6 018, 8 013, 10 015, 12 010, 14 012, 16 017, 18 01d, 20 024, 22 02e, 24 03a, 26 040, 28 042, 30 044, 32 045, 34 045
0 021, 1 01e, 2 024, 4 023, 6 020, 8 01c, 10 01a, 12 019, 14 017, 16 017, 18 01b, 20 01c, 22 01f, 24 020, 26 01d, 28 020, 30 025, 32 03b, 34 058
0 026, 1 031, 2 03a, 4 024, 6 01c, 8 01c, 10 021, 12 01e, 14 023, 16 02d, 18 033, 20 038, 22 042, 24 04b, 26 04b, 28 050, 30 055, 32 059, 34 05b
0 02c, 1 035, 2 024, 4 023, 6 025, 8 023, 10 022, 12 024, 14 02d, 16 036, 18 03a, 20 03d, 22 043, 24 044, 26 03e, 28 044, 30 044, 32 044, 34 044
0 079, 1 050, 2 082, 4 07b, 6 077, 8 06f, 10 066, 12 069, 14 065, 16 062, 18 070, 20 05f, 22 04c, 24 022, 26 03f, 28 06a, 30 099, 32 098, 34 08f
0 06d, 1 05c, 2 0c3, 4 0bb, 6 0b2, 8 0a4, 10 094, 12 08f, 14 07b, 16 06c, 18 063, 20 062, 22 04e, 24 02e, 26 02d, 28 029, 30 03b, 32 041, 34 052
0 077, 1 07b, 2 08b, 4 08a, 6 08a, 8 089, 10 07c, 12 086, 14 07e, 16 06f, 18 06c, 20 05d, 22 04d, 24 046, 26 050, 28 074, 30 09f, 32 0bc, 34 0aa
0 0d0, 1 0b7, 2 17e, 4 175, 6 168, 8 155, 10 131, 12 136, 14 10d, 16 0e7, 18 0bb, 20 094, 22 068, 24 03a, 26 032, 28 02f, 30 034, 32 03b, 34 03d
0 020, 1 03e, 2 061, 4 041, 6 027, 8 017, 10 00f, 12 017, 14 02b, 16 03d, 18 04d, 20 055, 22 061, 24 065, 26 057, 28 067, 30 06d, 32 073, 34 07a
0 058, 1 048, 2 02d, 4 02a, 6 02b, 8 029, 10 02a, 12 02c, 14 038, 16 043, 18 050, 20 057, 22 064, 24 06f, 26 06a, 28 07b, 30 08a, 32 09a, 34 0be
0 025, 1 040, 2 093, 4 05e, 6 03d, 8 022, 10 017, 12 014, 14 020, 16 036, 18 04a, 20 058, 22 06d, 24 07b, 26 072, 28 085, 30 08f, 32 097, 34 09c
0 038, 1 041, 2 024, 4 01f, 6 016, 8 019, 10 01b, 12 024, 14 03a, 16 04a, 18 05a, 20 062, 22 06d, 24 072, 26 067, 28 074, 30 077, 32 07a, 34 07c
0 051, 1 074, 2 0b1, 4 093, 6 07f, 8 070, 10 05f, 12 065, 14 05d, 16 055, 18 058, 20 064, 22 06e, 24 08a, 26 091, 28 0aa, 30 0c7, 32 0d8, 34 0cb
0 05e, 1 05a, 2 06d, 4 06d, 6 06d, 8 06e, 10 065, 12 07a, 14 07c, 16 075, 18 084, 20 06c, 22 042, 24 02f, 26 059, 28 04c, 30 05b, 32 05f, 34 060
0 055, 1 01d, 2 085, 4 07b, 6 06d, 8 05b, 10 04b, 12 042, 14 032, 16 02c, 18 02b, 20 02d, 22 03b, 24 04f, 26 04f, 28 07b, 30 0a7, 32 0c5, 34 0de
0 082, 1 082, 2 0ec, 4 0eb, 6 0eb, 8 0e7, 10 0d7, 12 0d7, 14 0ba, 16 0a5, 18 08f, 20 045, 22 03f, 24 07a, 26 081, 28 084, 30 073, 32 06b, 34 069
0 085, 1 0b5, 2 0b6, 4 0be, 6 0c7, 8 0d0, 10 0c7, 12 0d6, 14 0da, 16 0d6, 18 0d7, 20 0cb, 22 0bb, 24 0a0, 26 08c, 28 07c, 30 060, 32 057, 34 05d
0 05a, 1 04f, 2 073, 4 06f, 6 067, 8 05a, 10 051, 12 044, 14 039, 16 03d, 18 045, 20 04b, 22 048, 24 053, 26 058, 28 068, 30 082, 32 083, 34 072
0 082, 1 08c, 2 10f, 4 10b, 6 10a, 8 10b, 10 0ea, 12 10e, 14 105, 16 0e7, 18 0c5, 20 090, 22 064, 24 03b, 26 037, 28 038, 30 03e, 32 043, 34 04c
0 0a7, 1 0ae, 2 0af, 4 0af, 6 0af, 8 0af, 10 0ae, 12 0af, 14 0af, 16 0ae, 18 0ad, 20 0ad, 22 0a8, 24 0a3, 26 09f, 28 09f, 30 09f, 32 0a6, 34 0aa
0 048, 1 0a3, 2 0f4, 4 0a7, 6 094, 8 099, 10 099, 12 0b1, 14 0c2, 16 0c6, 18 0f1, 20 0f7, 22 0e2, 24 0bc, 26 098, 28 06c, 30 036, 32 045, 34 05b
0 01c, 1 014, 2 03c, 4 039, 6 035, 8 030, 10 02e, 12 02c, 14 02a, 16 027, 18 029, 20 026, 22 02c, 24 02e, 26 025, 28 02f, 30 031, 32 032, 34 032
0 0c1, 1 0b9, 2 25c, 4 229, 6 1e8, 8 18f, 10 149, 12 11f, 14 0ca, 16 08c, 18 06c, 20 054, 22 069, 24 083, 26 072, 28 0a9, 30 0bc, 32 0c9, 34 0cc
0 01c, 1 01b, 2 03a, 4 03c, 6 03e, 8 03f, 10 037, 12 03e, 14 039, 16 030, 18 02d, 20 020, 22 01a, 24 016, 26 017, 28 018, 30 018, 32 019, 34 019
0 086, 1 088, 2 116, 4 112, 6 108, 8 0fd, 10 0e0, 12 0f6, 14 0e6, 16 0c6, 18 0bc, 20 0a4, 22 08d, 24 06d, 26 05d, 28 047, 30 028, 32 031, 34 086
0 088, 1 0f9, 2 10d, 4 120, 6 13b, 8 157, 10 13e, 12 17e, 14 190, 16 181, 18 182, 20 154, 22 117, 24 0b9, 26 073, 28 049, 30 053, 32 0b3, 34 134
0 0a0, 1 06c, 2 0af, 4 0b8, 6 0c3, 8 0ce, 10 0b5, 12 0d5, 14 0d4, 16 0d2, 18 0c9, 20 0af, 22 07f, 24 03d, 26 039, 28 032, 30 068, 32 097, 34 0e2
0 05d, 1 08b, 2 0fe, 4 101, 6 106, 8 10c, 10 0e9, 12 111, 14 10d, 16 0f3, 18 0d3, 20 0a1, 22 079, 24 058, 26 047, 28 03c, 30 041, 32 057, 34 069
0 08d, 1 138, 2 198, 4 1cc, 6 1ef, 8 20f, 10 1e1, 12 224, 14 217, 16 1dd, 18 1b4, 20 14c, 22 0e7, 24 075, 26 04e, 28 04e, 30 0b3, 32 104, 34 13b
0 038, 1 039, 2 049, 4 049, 6 049, 8 049, 10 046, 12 049, 14 049, 16 048, 18 04a, 20 04a, 22 046, 24 041, 26 03d, 28 036, 30 02a, 32 020, 34 019
0 0d2, 1 142, 2 196, 4 1a8, 6 1c1, 8 1df, 10 1b6, 12 212, 14 225, 16 206, 18 201, 20 1b8, 22 16c, 24 10f, 26 0c9, 28 09b, 30 053, 32 058, 34 067
0 01c, 1 01d, 2 01c, 4 01d, 6 01d, 8 01d, 10 01c, 12 022, 14 021, 16 01f, 18 02a, 20 02c, 22 02a, 24 023, 26 015, 28 01c, 30 01c, 32 01c, 34 01c
0 027, 1 03d, 2 0ee, 4 0ba, 6 093, 8 061, 10 043, 12 02a, 14 01b, 16 030, 18 050, 20 060, 22 079, 24 084, 26 06d, 28 087, 30 08c, 32 090, 34 094
0 024, 1 03d, 2 094, 4 085, 6 073, 8 061, 10 055, 12 049, 14 037, 16 030, 18 032, 20 030, 22 032, 24 034, 26 02c, 28 02f, 30 03a, 32 049, 34 065
0 02c, 1 04d, 2 095, 4 082, 6 073, 8 064, 10 04d, 12 045, 14 032, 16 020, 18 031, 20 058, 22 07a, 24 098, 26 096, 28 0b5, 30 0d1, 32 0eb, 34 10d
0 015, 1 044, 2 0c3, 4 0b5, 6 09f, 8 082, 10 064, 12 052, 14 027, 16 011, 18 031, 20 04d, 22 072, 24 08d, 26 084, 28 0a4, 30 0b3, 32 0be, 34 0c6
0 029, 1 01c, 2 0b8, 4 097, 6 07d, 8 065, 10 04a, 12 050, 14 040, 16 034, 18 030, 20 02e, 22 037, 24 042, 26 048, 28 050, 30 05b, 32 075, 34 0a9
0 041, 1 097, 2 0f8, 4 0f7, 6 0f7, 8 0f5, 10 0db, 12 0ea, 14 0d6, 16 0af, 18 0a2, 20 073, 22 049, 24 028, 26 03d, 28 05b, 30 0b3, 32 0ec, 34 12d
0 037, 1 04e, 2 0c9, 4 0c0, 6 0b5, 8 0a4, 10 08b, 12 08c, 14 06e, 16 056, 18 03f, 20 03e, 22 046, 24 053, 26 054, 28 065, 30 075, 32 08e, 34 0be
0 024, 1 03d, 2 0b1, 4 0a9, 6 0a0, 8 092, 10 071, 12 080, 14 06a, 16 04b, 18 033, 20 026, 22 02e, 24 055, 26 06b, 28 089, 30 0a9, 32 0c2, 34 0d5
0 0e2, 1 098, 2 18c, 4 134, 6 0f2, 8 0b0, 10 09a, 12 077, 14 04c, 16 03f, 18 05a, 20 079, 22 094, 24 0a3, 26 09b, 28 0ac, 30 0b8, 32 0c4, 34 0d5
0 0bc, 1 07b, 2 05b, 4 05d, 6 05b, 8 04c, 10 040, 12 032, 14 031, 16 046, 18 06c, 20 08d, 22 0ba, 24 0db, 26 0d6, 28 101, 30 128, 32 14b, 34 173
0 043, 1 069, 2 106, 4 0f5, 6 0dc, 8 0b6, 10 08a, 12 06f, 14 032, 16 021, 18 050, 20 077, 22 0ab, 24 0d4, 26 0ca, 28 0fe, 30 123, 32 147, 34 16c
0 04e, 1 06a, 2 148, 4 129, 6 101, 8 0d5, 10 0a8, 12 088, 14 04c, 16 030, 18 04e, 20 07b, 22 0a7, 24 0bf, 26 0a7, 28 0ca, 30 0c9, 32 0ca, 34 0c8
0 02c, 1 066, 2 0d0, 4 0cc, 6 0bd, 8 096, 10 072, 12 059, 14 029, 16 02c, 18 06b, 20 0a1, 22 0d2, 24 0f4, 26 0e4, 28 10a, 30 11a, 32 136, 34 16b
0 049, 1 052, 2 103, 4 0ed, 6 0cf, 8 0a5, 10 086, 12 06d, 14 044, 16 042, 18 04d, 20 062, 22 09f, 24 0d7, 26 0de, 28 114, 30 13c, 32 15a, 34 170
0 09e, 1 06a, 2 0c0, 4 0ae, 6 09a, 8 092, 10 079, 12 074, 14 051, 16 035, 18 036, 20 04e, 22 064, 24 071, 26 07a, 28 083, 30 095, 32 0a9, 34 0c3
0 0b1, 1 0b9, 2 176, 4 171, 6 168, 8 157, 10 13b, 12 132, 14 10e, 16 0e2, 18 0bc, 20 09e, 22 079, 24 061, 26 04f, 28 053, 30 057, 32 05a, 34 066
0 0b7, 1 048, 2 0a5, 4 08b, 6 078, 8 06b, 10 06e, 12 062, 14 064, 16 065, 18 084, 20 067, 22 045, 24 03e, 26 07c, 28 091, 30 0ce, 32 0fb, 34 124
0 0c0, 1 054, 2 0f0, 4 0ef, 6 0ed, 8 0e8, 10 0d4, 12 0d0, 14 0ae, 16 087, 18 073, 20 05c, 22 053, 24 06a, 26 05f, 28 075, 30 095, 32 0cb, 34 11a
0 0dd, 1 072, 2 1d8, 4 180, 6 140, 8 108, 10 0e0, 12 0db, 14 0b8, 16 092, 18 06d, 20 04f, 22 036, 24 02c, 26 02d, 28 036, 30 040, 32 049, 34 04d
0 0dd, 1 0ed, 2 0cf, 4 0cf, 6 0cf, 8 0cf, 10 0d7, 12 0cf, 14 0d3, 16 0dc, 18 0ea, 20 0f8, 22 0fe, 24 100, 26 103, 28 0fe, 30 0f3, 32 0ea, 34 0e5
0 047, 1 08d, 2 092, 4 0bb, 6 100, 8 13f, 10 130, 12 175, 14 170, 16 147, 18 10e, 20 0a9, 22 063, 24 03d, 26 060, 28 06b, 30 085, 32 090, 34 09a
0 027, 1 028, 2 04a, 4 046, 6 059, 8 067, 10 07b, 12 069, 14 05e, 16 04f, 18 035, 20 021, 22 020, 24 022, 26 019, 28 022, 30 025, 32 028, 34 02a
0 0fb, 1 090, 2 12c, 4 11c, 6 105, 8 0ee, 10 0db, 12 0c5, 14 0ac, 16 07f, 18 05a, 20 02a, 22 03c, 24 081, 26 08c, 28 0be, 30 0df, 32 0f4, 34 114
0 041, 1 022, 2 0e1, 4 0cf, 6 0b6, 8 099, 10 086, 12 06e, 14 056, 16 04f, 18 05b, 20 062, 22 06a, 24 072, 26 055, 28 070, 30 06e, 32 06d, 34 06d
0 09f, 1 0d1, 2 21c, 4 206, 6 1ed, 8 1c6, 10 18b, 12 17f, 14 133, 16 0e8, 18 09c, 20 059, 22 075, 24 0aa, 26 09d, 28 0d3, 30 0ed, 32 114, 34 153
0 06f, 1 091, 2 09f, 4 0ab, 6 0c4, 8 0e2, 10 0d5, 12 0f8, 14 0f0, 16 0d0, 18 0a7, 20 076, 22 055, 24 04a, 26 050, 28 06a, 30 0a5, 32 0e5, 34 102
0 082, 1 0b2, 2 143, 4 143, 6 143, 8 143, 10 10a, 12 143, 14 130, 16 0f5, 18 0d0, 20 08a, 22 078, 24 0b4, 26 0dd, 28 10d, 30 16f, 32 1be, 34 215
0 0c3, 1 0c9, 2 1c7, 4 1b4, 6 199, 8 17a, 10 157, 12 144, 14 114, 16 0df, 18 0c0, 20 09d, 22 072, 24 057, 26 066, 28 037, 30 02a, 32 035, 34 042
0 02d, 1 02e, 2 034, 4 043, 6 057, 8 074, 10 063, 12 08d, 14 080, 16 08c, 18 086, 20 077, 22 086, 24 096, 26 0a7, 28 0ac, 30 0a4, 32 087, 34 06d
0 047, 1 03c, 2 03b, 4 038, 6 036, 8 032, 10 037, 12 035, 14 02e, 16 02d, 18 029, 20 028, 22 035, 24 042, 26 04b, 28 04c, 30 056, 32 05d, 34 062
0 043, 1 049, 2 047, 4 046, 6 045, 8 045, 10 03f, 12 04a, 14 04f, 16 04d, 18 04f, 20 04d, 22 04c, 24 047, 26 040, 28 044, 30 041, 32 03f, 34 03e
0 050, 1 052, 2 059, 4 057, 6 054, 8 051, 10 050, 12 04f, 14 051, 16 052, 18 052, 20 052, 22 052, 24 052, 26 052, 28 052, 30 052, 32 052, 34 052
0 03c, 1 01f, 2 01f, 4 01e, 6 01d, 8 01c, 10 020, 12 01d, 14 01f, 16 020, 18 01f, 20 020, 22 024, 24 030, 26 037, 28 040, 30 04f, 32 059, 34 063
0 04c, 1 06b, 2 03f, 4 03f, 6 03e, 8 040, 10 044, 12 046, 14 052, 16 061, 18 073, 20 081, 22 08c, 24 08e, 26 086, 28 085, 30 071, 32 057, 34 03f
0 018, 1 042, 2 03a, 4 029, 6 025, 8 035, 10 042, 12 042, 14 042, 16 042, 18 042, 20 042, 22 042, 24 042, 26 042, 28 03b, 30 034, 32 02a, 34 026
0 019, 1 01d, 2 01c, 4 01d, 6 021, 8 029, 10 027, 12 033, 14 03d, 16 045, 18 046, 20 03d, 22 039, 24 02d, 26 022, 28 025, 30 02f, 32 036, 34 03a
0 01f, 1 010, 2 018, 4 016, 6 016, 8 014, 10 01f, 12 022, 14 031, 16 034, 18 047, 20 045, 22 041, 24 038, 26 01c, 28 029, 30 027, 32 031, 34 039
0 039, 1 04d, 2 037, 4 037, 6 036, 8 034, 10 035, 12 037, 14 03e, 16 046, 18 052, 20 05b, 22 063, 24 067, 26 060, 28 062, 30 056, 32 048, 34 035
0 02b, 1 03c, 2 049, 4 047, 6 044, 8 041, 10 040, 12 03f, 14 03c, 16 039, 18 038, 20 035, 22 034, 24 031, 26 030, 28 02a, 30 01d, 32 013, 34 020
0 06a, 1 073, 2 0b1, 4 0b1, 6 0b0, 8 0ae, 10 09c, 12 0af, 14 0ab, 16 09d, 18 094, 20 083, 22 06c, 24 053, 26 041, 28 03a, 30 02e, 32 02f, 34 035
0 013, 1 012, 2 011, 4 012, 6 012, 8 012, 10 017, 12 01e, 14 02b, 16 02e, 18 038, 20 037, 22 033, 24 027, 26 016, 28 017, 30 013, 32 013, 34 011
0 015, 1 016, 2 01f, 4 01d, 6 01c, 8 019, 10 018, 12 017, 14 015, 16 016, 18 016, 20 016, 22 017, 24 019, 26 01a, 28 015, 30 00b, 32 016, 34 02c
0 01c, 1 022, 2 03f, 4 030, 6 026, 8 01f, 10 020, 12 01f, 14 021, 16 022, 18 022, 20 022, 22 023, 24 023, 26 024, 28 023, 30 020, 32 01d, 34 01b
0 062, 1 05d, 2 078, 4 075, 6 070, 8 06a, 10 068, 12 065, 14 05d, 16 057, 18 053, 20 050, 22 04d, 24 04c, 26 04e, 28 04c, 30 04c, 32 04c, 34 04c
0 03c, 1 060, 2 054, 4 05c, 6 066, 8 071, 10 069, 12 07b, 14 083, 16 080, 18 07e, 20 070, 22 066, 24 053, 26 041, 28 03d, 30 02d, 32 01e, 34 01e
0 0df, 1 0f5, 2 0d8, 4 0db, 6 0e1, 8 0e9, 10 0e4, 12 0f2, 14 0fc, 16 100, 18 104, 20 100, 22 0fc, 24 0f2, 26 0e4, 28 0e9, 30 0e1, 32 0db, 34 0d8
0 042, 1 078, 2 097, 4 098, 6 09a, 8 09d, 10 090, 12 0a0, 14 0a0, 16 096, 18 087, 20 073, 22 062, 24 04f, 26 04c, 28 03b, 30 022, 32 028, 34 060
0 02c, 1 03e, 2 048, 4 053, 6 063, 8 078, 10 064, 12 094, 14 0a5, 16 09f, 18 09d, 20 07e, 22 06b, 24 055, 26 03a, 28 040, 30 047, 32 050, 34 056
0 041, 1 085, 2 040, 4 02e, 6 043, 8 061, 10 066, 12 07f, 14 093, 16 09d, 18 0a5, 20 0a1, 22 0a0, 24 092, 26 07b, 28 081, 30 071, 32 061, 34 04e
0 06a, 1 088, 2 078, 4 079, 6 07c, 8 081, 10 07b, 12 088, 14 090, 16 093, 18 097, 20 093, 22 08f, 24 085, 26 078, 28 078, 30 068, 32 05a, 34 04d
0 069, 1 0b3, 2 041, 4 020, 6 02f, 8 051, 10 065, 12 085, 14 0ac, 16 0c7, 18 0de, 20 0e6, 22 0f5, 24 0f9, 26 0e1, 28 0f2, 30 0e8, 32 0d7, 34 0b5
0 062, 1 047, 2 078, 4 073, 6 076, 8 079, 10 06b, 12 087, 14 09b, 16 09a, 18 0aa, 20 0b2, 22 0b3, 24 0a3, 26 06b, 28 083, 30 071, 32 064, 34 05b
0 055, 1 083, 2 050, 4 035, 6 029, 8 040, 10 050, 12 065, 14 081, 16 094, 18 0a1, 20 0a2, 22 0a9, 24 0a6, 26 093, 28 0a2, 30 0a2, 32 0a2, 34 0a2
0 07a, 1 093, 2 051, 4 04c, 6 042, 8 03f, 10 045, 12 054, 14 077, 16 097, 18 0ba, 20 0d2, 22 0e9, 24 0f1, 26 0da, 28 0ed, 30 0e4, 32 0da, 34 0ce
0 032, 1 039, 2 029, 4 028, 6 02c, 8 034, 10 031, 12 041, 14 045, 16 03d, 18 03c, 20 035, 22 03b, 24 03a, 26 041, 28 041, 30 043, 32 043, 34 042
0 034, 1 039, 2 044, 4 043, 6 041, 8 03c, 10 038, 12 036, 14 032, 16 030, 18 031, 20 031, 22 037, 24 03a, 26 037, 28 03a, 30 03a, 32 03a, 34 03a
0 02b, 1 036, 2 03a, 4 047, 6 04e, 8 051, 10 059, 12 046, 14 03c, 16 035, 18 030, 20 02f, 22 022, 24 021, 26 028, 28 023, 30 022, 32 01e, 34 01a
0 03b, 1 012, 2 02f, 4 02f, 6 02e, 8 02e, 10 02b, 12 02e, 14 02b, 16 024, 18 025, 20 01e, 22 01f, 24 01a, 26 01f, 28 029, 30 037, 32 048, 34 057
0 03c, 1 01f, 2 043, 4 03f, 6 038, 8 033, 10 02d, 12 02e, 14 025, 16 02c, 18 030, 20 029, 22 030, 24 034, 26 037, 28 037, 30 03b, 32 03b, 34 037
0 022, 1 022, 2 021, 4 021, 6 022, 8 024, 10 020, 12 029, 14 02c, 16 02a, 18 027, 20 026, 22 024, 24 023, 26 022, 28 024, 30 022, 32 021, 34 021
0 050, 1 057, 2 030, 4 02f, 6 032, 8 035, 10 03c, 12 036, 14 038, 16 040, 18 04c, 20 05a, 22 064, 24 06e, 26 074, 28 074, 30 074, 32 074, 34 074
0 083, 1 08a, 2 05a, 4 05b, 6 05d, 8 060, 10 061, 12 069, 14 076, 16 082, 18 090, 20 09d, 22 0a6, 24 0a9, 26 09f, 28 0a9, 30 0a9, 32 0a9, 34 0a9
0 06f, 1 077, 2 077, 4 077, 6 077, 8 077, 10 073, 12 078, 14 07a, 16 079, 18 079, 20 079, 22 078, 24 078, 26 075, 28 075, 30 072, 32 06e, 34 06d
0 097, 1 0a0, 2 0cd, 4 0ac, 6 094, 8 076, 10 095, 12 09c, 14 0bf, 16 0c8, 18 0cf, 20 0b0, 22 0a4, 24 0a2, 26 09b, 28 09f, 30 0a1, 32 0a4, 34 0a8
0 011, 1 014, 2 021, 4 021, 6 021, 8 021, 10 01f, 12 019, 14 014, 16 01a, 18 021, 20 027, 22 030, 24 036, 26 02f, 28 039, 30 03f, 32 048, 34 05a
0 018, 1 044, 2 07e, 4 07b, 6 075, 8 06d, 10 062, 12 067, 14 05e, 16 051, 18 04a, 20 041, 22 032, 24 01d, 26 012, 28 013, 30 02e, 32 057, 34 091
0 027, 1 025, 2 01f, 4 01f, 6 01f, 8 01f, 10 01d, 12 01f, 14 01e, 16 01a, 18 019, 20 01b, 22 021, 24 02a, 26 02d, 28 032, 30 03b, 32 04a, 34 05f
0 04f, 1 063, 2 09a, 4 09a, 6 09a, 8 09a, 10 08e, 12 097, 14 08f, 16 080, 18 071, 20 05b, 22 046, 24 03b, 26 03a, 28 03a, 30 03f, 32 044, 34 047
0 025, 1 02f, 2 0ae, 4 0a2, 6 096, 8 08a, 10 06f, 12 086, 14 07b, 16 063, 18 052, 20 038, 22 022, 24 01f, 26 02c, 28 03a, 30 053, 32 065, 34 071
0 06c, 1 050, 2 0b4, 4 0aa, 6 09e, 8 08d, 10 080, 12 076, 14 061, 16 04f, 18 03d, 20 033, 22 02a, 24 02b, 26 02d, 28 02e, 30 031, 32 033, 34 037
0 036, 1 041, 2 072, 4 06f, 6 069, 8 061, 10 054, 12 05c, 14 050, 16 040, 18 03a, 20 038, 22 03e, 24 042, 26 046, 28 055, 30 06a, 32 089, 34 0a5
0 053, 1 068, 2 044, 4 041, 6 042, 8 040, 10 038, 12 04a, 14 052, 16 059, 18 06b, 20 078, 22 088, 24 095, 26 0a1, 28 09b, 30 093, 32 08c, 34 086
0 058, 1 043, 2 031, 4 031, 6 031, 8 031, 10 038, 12 031, 14 032, 16 038, 18 03c, 20 043, 22 04e, 24 05b, 26 061, 28 067, 30 075, 32 083, 34 093
0 034, 1 044, 2 026, 4 026, 6 025, 8 023, 10 01d, 12 01d, 14 01b, 16 028, 18 038, 20 048, 22 05b, 24 06c, 26 06b, 28 070, 30 071, 32 077, 34 079
0 05f, 1 05d, 2 043, 4 04d, 6 054, 8 05a, 10 061, 12 05d, 14 05e, 16 060, 18 063, 20 066, 22 069, 24 06c, 26 06d, 28 06e, 30 071, 32 075, 34 07a
0 016, 1 018, 2 077, 4 071, 6 066, 8 056, 10 049, 12 03c, 14 025, 16 022, 18 032, 20 03c, 22 04c, 24 059, 26 04a, 28 05c, 30 05f, 32 061, 34 062
0 01e, 1 01f, 2 035, 4 034, 6 033, 8 031, 10 033, 12 023, 14 017, 16 016, 18 022, 20 028, 22 039, 24 041, 26 03e, 28 04a, 30 058, 32 065, 34 076
0 032, 1 039, 2 025, 4 023, 6 021, 8 01f, 10 022, 12 01d, 14 024, 16 02c, 18 032, 20 03c, 22 04a, 24 058, 26 05b, 28 061, 30 069, 32 06f, 34 072
0 041, 1 031, 2 01d, 4 01d, 6 01e, 8 021, 10 024, 12 023, 14 022, 16 02a, 18 02d, 20 036, 22 041, 24 04e, 26 054, 28 05a, 30 068, 32 073, 34 080
0 01e, 1 01f, 2 02f, 4 02f, 6 02f, 8 02f, 10 029, 12 025, 14 018, 16 016, 18 023, 20 02f, 22 045, 24 055, 26 04d, 28 05c, 30 064, 32 06a, 34 06d
0 0c4, 1 09f, 2 0d7, 4 0b1, 6 098, 8 084, 10 07a, 12 076, 14 07a, 16 082, 18 091, 20 0a4, 22 0b0, 24 0bb, 26 0b6, 28 0c4, 30 0cf, 32 0d8, 34 0dd
0 16b, 1 190, 2 119, 4 114, 6 110, 8 113, 10 11a, 12 131, 14 15b, 16 185, 18 1b8, 20 1d6, 22 1f9, 24 202, 26 1e1, 28 1f7, 30 1e4, 32 1ca, 34 19b
0 078, 1 06f, 2 0a2, 4 07b, 6 061, 8 049, 10 02a, 12 031, 14 02a, 16 040, 18 065, 20 089, 22 0b3, 24 0d7, 26 0dc, 28 103, 30 133, 32 169, 34 1b7
0 0b1, 1 0bb, 2 0d5, 4 0ca, 6 0ba, 8 0a4, 10 06e, 12 075, 14 03e, 16 05b, 18 09e, 20 0f0, 22 14d, 24 19a, 26 1a0, 28 1dd, 30 200, 32 218, 34 228
0 0f8, 1 103, 2 111, 4 0ad, 6 077, 8 05e, 10 052, 12 0aa, 14 0fb, 16 133, 18 18c, 20 1ba, 22 1db, 24 1ce, 26 172, 28 191, 30 160, 32 12a, 34 0f1
0 075, 1 068, 2 0bc, 4 09f, 6 084, 8 05f, 10 04d, 12 063, 14 09e, 16 0b4, 18 0ce, 20 0a5, 22 0ab, 24 0a8, 26 07f, 28 08b, 30 07c, 32 06f, 34 067
0 0a3, 1 0ad, 2 083, 4 070, 6 057, 8 032, 10 02a, 12 054, 14 0a3, 16 0e1, 18 127, 20 13e, 22 15f, 24 15a, 26 11b, 28 152, 30 159, 32 15f, 34 159
0 038, 1 085, 2 07e, 4 06d, 6 054, 8 02f, 10 020, 12 020, 14 05a, 16 09a, 18 0e6, 20 113, 22 139, 24 136, 26 109, 28 10e, 30 0e0, 32 0b8, 34 09e
0 02a, 1 03c, 2 096, 4 06e, 6 054, 8 03a, 10 030, 12 029, 14 02a, 16 039, 18 04a, 20 056, 22 069, 24 077, 26 06f, 28 087, 30 099, 32 0ab, 34 0c2
0 033, 1 037, 2 061, 4 058, 6 04f, 8 044, 10 03f, 12 031, 14 02e, 16 02f, 18 038, 20 040, 22 051, 24 062, 26 05e, 28 06d, 30 075, 32 07d, 34 081
0 02e, 1 030, 2 0c0, 4 0b7, 6 0aa, 8 098, 10 085, 12 07c, 14 05d, 16 040, 18 02c, 20 023, 22 01c, 24 02d, 26 037, 28 044, 30 057, 32 06b, 34 085
0 01d, 1 029, 2 059, 4 054, 6 04d, 8 041, 10 030, 12 030, 14 01e, 16 014, 18 01e, 20 02f, 22 043, 24 058, 26 059, 28 069, 30 075, 32 07c, 34 081
0 053, 1 040, 2 0a4, 4 08a, 6 075, 8 064, 10 05d, 12 056, 14 04a, 16 03c, 18 035, 20 036, 22 039, 24 03d, 26 039, 28 03d, 30 03d, 32 03d, 34 03d
0 05a, 1 054, 2 071, 4 071, 6 070, 8 06e, 10 06d, 12 069, 14 061, 16 059, 18 052, 20 04c, 22 046, 24 045, 26 047, 28 045, 30 045, 32 045, 34 045
0 02d, 1 047, 2 049, 4 041, 6 038, 8 02a, 10 018, 12 023, 14 021, 16 02e, 18 045, 20 05e, 22 076, 24 089, 26 089, 28 093, 30 091, 32 085, 34 071
0 03f, 1 04f, 2 042, 4 03d, 6 038, 8 036, 10 041, 12 038, 14 04a, 16 05b, 18 067, 20 065, 22 068, 24 060, 26 04d, 28 04f, 30 044, 32 041, 34 041
0 0a2, 1 09e, 2 074, 4 054, 6 033, 8 01e, 10 01f, 12 045, 14 07b, 16 0a9, 18 0d9, 20 0f8, 22 113, 24 119, 26 0ee, 28 115, 30 116, 32 118, 34 11b
